Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
462.50	10.000	2.9729	0.33638	3061.8	3398.1	7.6568	1.6635	2.1503	656.33	0.57407	27.036	0.062995	vapor
463.54	10.000	2.9685	0.33687	3063.5	3400.4	7.6599	1.6640	2.1507	656.78	0.57171	27.079	0.063122	vapor
464.58	10.000	2.9642	0.33736	3065.3	3402.6	7.6629	1.6646	2.1512	657.24	0.56937	27.123	0.063248	vapor
465.62	10.000	2.9598	0.33786	3067.0	3404.9	7.6659	1.6652	2.1516	657.69	0.56704	27.166	0.063375	vapor
466.67	10.000	2.9555	0.33835	3068.8	3407.1	7.6690	1.6658	2.1521	658.14	0.56472	27.209	0.063502	vapor
467.71	10.000	2.9512	0.33885	3070.5	3409.4	7.6720	1.6664	2.1525	658.59	0.56242	27.252	0.063628	vapor
468.75	10.000	2.9469	0.33934	3072.3	3411.6	7.6750	1.6669	2.1530	659.04	0.56013	27.295	0.063755	vapor
469.79	10.000	2.9426	0.33983	3074.0	3413.8	7.6780	1.6675	2.1535	659.49	0.55786	27.339	0.063882	vapor
470.83	10.000	2.9384	0.34033	3075.8	3416.1	7.6811	1.6681	2.1539	659.94	0.55560	27.382	0.064009	vapor
471.87	10.000	2.9341	0.34082	3077.5	3418.3	7.6841	1.6687	2.1544	660.39	0.55335	27.425	0.064137	vapor
472.92	10.000	2.9299	0.34131	3079.3	3420.6	7.6871	1.6693	2.1548	660.84	0.55111	27.468	0.064264	vapor
473.96	10.000	2.9256	0.34180	3081.0	3422.8	7.6901	1.6699	2.1553	661.29	0.54889	27.511	0.064391	vapor
475.00	10.000	2.9214	0.34230	3082.8	3425.1	7.6931	1.6705	2.1558	661.73	0.54668	27.554	0.064519	vapor
476.04	10.000	2.9172	0.34279	3084.5	3427.3	7.6961	1.6711	2.1563	662.18	0.54448	27.597	0.064646	vapor
477.08	10.000	2.9130	0.34328	3086.3	3429.6	7.6991	1.6717	2.1567	662.63	0.54229	27.640	0.064774	vapor
478.12	10.000	2.9089	0.34378	3088.0	3431.8	7.7021	1.6723	2.1572	663.07	0.54012	27.684	0.064902	vapor
479.17	10.000	2.9047	0.34427	3089.8	3434.0	7.7051	1.6729	2.1577	663.52	0.53796	27.727	0.065030	vapor
480.21	10.000	2.9006	0.34476	3091.5	3436.3	7.7081	1.6735	2.1582	663.96	0.53581	27.770	0.065158	vapor
481.25	10.000	2.8964	0.34525	3093.3	3438.5	7.7110	1.6741	2.1586	664.41	0.53367	27.813	0.065286	vapor
482.29	10.000	2.8923	0.34575	3095.0	3440.8	7.7140	1.6747	2.1591	664.85	0.53155	27.856	0.065414	vapor
483.33	10.000	2.8882	0.34624	3096.8	3443.0	7.7170	1.6753	2.1596	665.30	0.52944	27.899	0.065542	vapor
484.37	10.000	2.8841	0.34673	3098.6	3445.3	7.7200	1.6759	2.1601	665.74	0.52734	27.942	0.065671	vapor
485.42	10.000	2.8800	0.34722	3100.3	3447.5	7.7229	1.6765	2.1606	666.18	0.52525	27.985	0.065799	vapor
486.46	10.000	2.8759	0.34772	3102.1	3449.8	7.7259	1.6771	2.1611	666.63	0.52317	28.028	0.065928	vapor
487.50	10.000	2.8718	0.34821	3103.8	3452.0	7.7289	1.6777	2.1616	667.07	0.52110	28.071	0.066056	vapor
488.54	10.000	2.8678	0.34870	3105.6	3454.3	7.7318	1.6783	2.1621	667.51	0.51905	28.114	0.066185	vapor
489.58	10.000	2.8637	0.34919	3107.4	3456.5	7.7348	1.6789	2.1626	667.95	0.51701	28.157	0.066314	vapor
490.62	10.000	2.8597	0.34969	3109.1	3458.8	7.7377	1.6795	2.1631	668.39	0.51498	28.200	0.066443	vapor
491.67	10.000	2.8557	0.35018	3110.9	3461.1	7.7407	1.6801	2.1636	668.83	0.51296	28.243	0.066572	vapor
492.71	10.000	2.8517	0.35067	3112.6	3463.3	7.7436	1.6807	2.1641	669.28	0.51095	28.286	0.066701	vapor
493.75	10.000	2.8477	0.35116	3114.4	3465.6	7.7466	1.6814	2.1646	669.71	0.50895	28.329	0.066830	vapor
494.79	10.000	2.8437	0.35165	3116.2	3467.8	7.7495	1.6820	2.1651	670.15	0.50696	28.372	0.066959	vapor
495.83	10.000	2.8397	0.35215	3117.9	3470.1	7.7524	1.6826	2.1656	670.59	0.50499	28.415	0.067089	vapor
496.87	10.000	2.8358	0.35264	3119.7	3472.3	7.7554	1.6832	2.1661	671.03	0.50302	28.457	0.067218	vapor
497.92	10.000	2.8318	0.35313	3121.5	3474.6	7.7583	1.6838	2.1666	671.47	0.50107	28.500	0.067348	vapor
498.96	10.000	2.8279	0.35362	3123.2	3476.8	7.7612	1.6844	2.1671	671.91	0.49912	28.543	0.067478	vapor
500.00	10.000	2.8240	0.35411	3125.0	3479.1	7.7641	1.6851	2.1677	672.34	0.49719	28.586	0.067607	vapor
501.04	10.000	2.8200	0.35460	3126.8	3481.4	7.7671	1.6857	2.1682	672.78	0.49527	28.629	0.067737	vapor
502.08	10.000	2.8161	0.35510	3128.5	3483.6	7.7700	1.6863	2.1687	673.22	0.49335	28.672	0.067867	vapor
503.12	10.000	2.8122	0.35559	3130.3	3485.9	7.7729	1.6869	2.1692	673.65	0.49145	28.715	0.067997	vapor
504.17	10.000	2.8084	0.35608	3132.1	3488.1	7.7758	1.6876	2.1697	674.09	0.48956	28.757	0.068127	vapor
505.21	10.000	2.8045	0.35657	3133.8	3490.4	7.7787	1.6882	2.1703	674.52	0.48768	28.800	0.068258	vapor
506.25	10.000	2.8006	0.35706	3135.6	3492.7	7.7816	1.6888	2.1708	674.96	0.48581	28.843	0.068388	vapor
507.29	10.000	2.7968	0.35755	3137.4	3494.9	7.7845	1.6894	2.1713	675.39	0.48394	28.886	0.068518	vapor
508.33	10.000	2.7930	0.35804	3139.1	3497.2	7.7874	1.6901	2.1719	675.83	0.48209	28.929	0.068649	vapor
509.37	10.000	2.7891	0.35854	3140.9	3499.4	7.7903	1.6907	2.1724	676.26	0.48025	28.971	0.068779	vapor
510.42	10.000	2.7853	0.35903	3142.7	3501.7	7.7932	1.6913	2.1729	676.69	0.47842	29.014	0.068910	vapor
511.46	10.000	2.7815	0.35952	3144.5	3504.0	7.7961	1.6920	2.1735	677.13	0.47660	29.057	0.069041	vapor
512.50	10.000	2.7777	0.36001	3146.2	3506.2	7.7990	1.6926	2.1740	677.56	0.47479	29.100	0.069172	vapor
513.54	10.000	2.7739	0.36050	3148.0	3508.5	7.8018	1.6932	2.1745	677.99	0.47298	29.142	0.069302	vapor
514.58	10.000	2.7702	0.36099	3149.8	3510.8	7.8047	1.6939	2.1751	678.42	0.47119	29.185	0.069433	vapor
515.62	10.000	2.7664	0.36148	3151.6	3513.0	7.8076	1.6945	2.1756	678.85	0.46941	29.228	0.069565	vapor
516.67	10.000	2.7626	0.36197	3153.3	3515.3	7.8105	1.6951	2.1762	679.29	0.46763	29.270	0.069696	vapor
517.71	10.000	2.7589	0.36246	3155.1	3517.6	7.8133	1.6958	2.1767	679.72	0.46587	29.313	0.069827	vapor
518.75	10.000	2.7552	0.36295	3156.9	3519.8	7.8162	1.6964	2.1773	680.15	0.46411	29.356	0.069958	vapor
519.79	10.000	2.7515	0.36344	3158.7	3522.1	7.8191	1.6970	2.1778	680.58	0.46236	29.398	0.070090	vapor
520.83	10.000	2.7477	0.36393	3160.4	3524.4	7.8219	1.6977	2.1784	681.01	0.46063	29.441	0.070221	vapor
521.87	10.000	2.7440	0.36443	3162.2	3526.6	7.8248	1.6983	2.1789	681.43	0.45890	29.484	0.070353	vapor
522.92	10.000	2.7404	0.36492	3164.0	3528.9	7.8276	1.6990	2.1795	681.86	0.45718	29.526	0.070485	vapor
523.96	10.000	2.7367	0.36541	3165.8	3531.2	7.8305	1.6996	2.1800	682.29	0.45547	29.569	0.070616	vapor
525.00	10.000	2.7330	0.36590	3167.6	3533.5	7.8333	1.7003	2.1806	682.72	0.45377	29.611	0.070748	vapor
526.04	10.000	2.7294	0.36639	3169.3	3535.7	7.8362	1.7009	2.1811	683.15	0.45208	29.654	0.070880	vapor
527.08	10.000	2.7257	0.36688	3171.1	3538.0	7.8390	1.7015	2.1817	683.57	0.45039	29.697	0.071012	vapor
528.12	10.000	2.7221	0.36737	3172.9	3540.3	7.8419	1.7022	2.1822	684.00	0.44872	29.739	0.071144	vapor
529.17	10.000	2.7184	0.36786	3174.7	3542.5	7.8447	1.7028	2.1828	684.43	0.44705	29.782	0.071276	vapor
530.21	10.000	2.7148	0.36835	3176.5	3544.8	7.8475	1.7035	2.1834	684.85	0.44539	29.824	0.071409	vapor
531.25	10.000	2.7112	0.36884	3178.3	3547.1	7.8504	1.7041	2.1839	685.28	0.44374	29.867	0.071541	vapor
532.29	10.000	2.7076	0.36933	3180.0	3549.4	7.8532	1.7048	2.1845	685.70	0.44210	29.909	0.071673	vapor
533.33	10.000	2.7040	0.36982	3181.8	3551.6	7.8560	1.7054	2.1851	686.13	0.44047	29.952	0.071806	vapor
534.37	10.000	2.7004	0.37031	3183.6	3553.9	7.8588	1.7061	2.1856	686.55	0.43885	29.994	0.071938	vapor
535.42	10.000	2.6969	0.37080	3185.4	3556.2	7.8616	1.7067	2.1862	686.97	0.43723	30.037	0.072071	vapor
536.46	10.000	2.6933	0.37129	3187.2	3558.5	7.8645	1.7074	2.1868	687.40	0.43562	30.079	0.072204	vapor
537.50	10.000	2.6898	0.37178	3189.0	3560.8	7.8673	1.7080	2.1873	687.82	0.43402	30.122	0.072337	vapor
538.54	10.000	2.6862	0.37227	3190.8	3563.0	7.8701	1.7087	2.1879	688.24	0.43243	30.164	0.072470	vapor
539.58	10.000	2.6827	0.37276	3192.5	3565.3	7.8729	1.7094	2.1885	688.67	0.43085	30.207	0.072603	vapor
540.62	10.000	2.6792	0.37325	3194.3	3567.6	7.8757	1.7100	2.1891	689.09	0.42927	30.249	0.072736	vapor
541.67	10.000	2.6757	0.37374	3196.1	3569.9	7.8785	1.7107	2.1896	689.51	0.42771	30.291	0.072869	vapor
542.71	10.000	2.6722	0.37423	3197.9	3572.2	7.8813	1.7113	2.1902	689.93	0.42615	30.334	0.073002	vapor
543.75	10.000	2.6687	0.37472	3199.7	3574.4	7.8841	1.7120	2.1908	690.35	0.42460	30.376	0.073135	vapor
544.79	10.000	2.6652	0.37521	3201.5	3576.7	7.8869	1.7126	2.1914	690.77	0.42305	30.418	0.073269	vapor
545.83	10.000	2.6617	0.37570	3203.3	3579.0	7.8897	1.7133	2.1920	691.19	0.42152	30.461	0.073402	vapor
546.87	10.000	2.6583	0.37619	3205.1	3581.3	7.8925	1.7140	2.1925	691.61	0.41999	30.503	0.073536	vapor
547.92	10.000	2.6548	0.37668	3206.9	3583.6	7.8952	1.7146	2.1931	692.03	0.41847	30.546	0.073669	vapor
548.96	10.000	2.6514	0.37717	3208.7	3585.9	7.8980	1.7153	2.1937	692.45	0.41695	30.588	0.073803	vapor
550.00	10.000	2.6479	0.37766	3210.5	3588.1	7.9008	1.7159	2.1943	692.87	0.41545	30.630	0.073937	vapor
551.04	10.000	2.6445	0.37814	3212.3	3590.4	7.9036	1.7166	2.1949	693.29	0.41395	30.672	0.074071	vapor
552.08	10.000	2.6411	0.37863	3214.1	3592.7	7.9063	1.7173	2.1955	693.71	0.41246	30.715	0.074205	vapor
553.12	10.000	2.6377	0.37912	3215.9	3595.0	7.9091	1.7179	2.1961	694.12	0.41098	30.757	0.074339	vapor
554.17	10.000	2.6343	0.37961	3217.7	3597.3	7.9119	1.7186	2.1967	694.54	0.40950	30.799	0.074473	vapor
555.21	10.000	2.6309	0.38010	3219.5	3599.6	7.9146	1.7193	2.1972	694.96	0.40803	30.842	0.074607	vapor
556.25	10.000	2.6275	0.38059	3221.3	3601.9	7.9174	1.7199	2.1978	695.38	0.40657	30.884	0.074741	vapor
557.29	10.000	2.6241	0.38108	3223.1	3604.2	7.9202	1.7206	2.1984	695.79	0.40512	30.926	0.074875	vapor
558.33	10.000	2.6208	0.38157	3224.9	3606.4	7.9229	1.7213	2.1990	696.21	0.40367	30.968	0.075010	vapor
559.37	10.000	2.6174	0.38206	3226.7	3608.7	7.9257	1.7219	2.1996	696.62	0.40223	31.010	0.075144	vapor
560.42	10.000	2.6141	0.38255	3228.5	3611.0	7.9284	1.7226	2.2002	697.04	0.40080	31.053	0.075279	vapor
561.46	10.000	2.6107	0.38304	3230.3	3613.3	7.9312	1.7233	2.2008	697.45	0.39937	31.095	0.075413	vapor
562.50	10.000	2.6074	0.38353	3232.1	3615.6	7.9339	1.7239	2.2014	697.87	0.39795	31.137	0.075548	vapor
563.54	10.000	2.6041	0.38402	3233.9	3617.9	7.9367	1.7246	2.2020	698.28	0.39654	31.179	0.075683	vapor
564.58	10.000	2.6008	0.38450	3235.7	3620.2	7.9394	1.7253	2.2026	698.70	0.39513	31.221	0.075817	vapor
565.62	10.000	2.5975	0.38499	3237.5	3622.5	7.9421	1.7260	2.2032	699.11	0.39374	31.263	0.075952	vapor
566.67	10.000	2.5942	0.38548	3239.3	3624.8	7.9449	1.7266	2.2038	699.52	0.39234	31.305	0.076087	vapor
567.71	10.000	2.5909	0.38597	3241.1	3627.1	7.9476	1.7273	2.2044	699.94	0.39096	31.348	0.076222	vapor
568.75	10.000	2.5876	0.38646	3242.9	3629.4	7.9503	1.7280	2.2050	700.35	0.38958	31.390	0.076357	vapor
569.79	10.000	2.5843	0.38695	3244.7	3631.7	7.9531	1.7286	2.2057	700.76	0.38821	31.432	0.076493	vapor
570.83	10.000	2.5811	0.38744	3246.5	3634.0	7.9558	1.7293	2.2063	701.17	0.38684	31.474	0.076628	vapor
571.87	10.000	2.5778	0.38793	3248.3	3636.3	7.9585	1.7300	2.2069	701.58	0.38549	31.516	0.076763	vapor
572.92	10.000	2.5746	0.38841	3250.2	3638.6	7.9612	1.7307	2.2075	702.00	0.38413	31.558	0.076899	vapor
573.96	10.000	2.5713	0.38890	3252.0	3640.9	7.9639	1.7313	2.2081	702.41	0.38279	31.600	0.077034	vapor
575.00	10.000	2.5681	0.38939	3253.8	3643.2	7.9667	1.7320	2.2087	702.82	0.38145	31.642	0.077170	vapor
576.04	10.000	2.5649	0.38988	3255.6	3645.5	7.9694	1.7327	2.2093	703.23	0.38012	31.684	0.077305	vapor
577.08	10.000	2.5617	0.39037	3257.4	3647.8	7.9721	1.7334	2.2099	703.64	0.37879	31.726	0.077441	vapor
578.12	10.000	2.5585	0.39086	3259.2	3650.1	7.9748	1.7341	2.2105	704.05	0.37747	31.768	0.077577	vapor
579.17	10.000	2.5553	0.39135	3261.0	3652.4	7.9775	1.7347	2.2112	704.46	0.37616	31.810	0.077712	vapor
580.21	10.000	2.5521	0.39183	3262.8	3654.7	7.9802	1.7354	2.2118	704.86	0.37485	31.852	0.077848	vapor
581.25	10.000	2.5489	0.39232	3264.7	3657.0	7.9829	1.7361	2.2124	705.27	0.37355	31.894	0.077984	vapor
582.29	10.000	2.5458	0.39281	3266.5	3659.3	7.9856	1.7368	2.2130	705.68	0.37226	31.936	0.078120	vapor
583.33	10.000	2.5426	0.39330	3268.3	3661.6	7.9883	1.7375	2.2136	706.09	0.37097	31.978	0.078256	vapor
584.37	10.000	2.5394	0.39379	3270.1	3663.9	7.9910	1.7381	2.2143	706.50	0.36968	32.020	0.078392	vapor
585.42	10.000	2.5363	0.39428	3271.9	3666.2	7.9937	1.7388	2.2149	706.90	0.36841	32.061	0.078529	vapor
586.46	10.000	2.5332	0.39476	3273.8	3668.5	7.9963	1.7395	2.2155	707.31	0.36714	32.103	0.078665	vapor
587.50	10.000	2.5300	0.39525	3275.6	3670.8	7.9990	1.7402	2.2161	707.72	0.36587	32.145	0.078801	vapor
588.54	10.000	2.5269	0.39574	3277.4	3673.1	8.0017	1.7409	2.2167	708.12	0.36461	32.187	0.078938	vapor
589.58	10.000	2.5238	0.39623	3279.2	3675.4	8.0044	1.7416	2.2174	708.53	0.36336	32.229	0.079074	vapor
590.62	10.000	2.5207	0.39672	3281.0	3677.8	8.0071	1.7422	2.2180	708.94	0.36211	32.271	0.079211	vapor
591.67	10.000	2.5176	0.39720	3282.9	3680.1	8.0097	1.7429	2.2186	709.34	0.36087	32.313	0.079347	vapor
592.71	10.000	2.5145	0.39769	3284.7	3682.4	8.0124	1.7436	2.2192	709.75	0.35964	32.354	0.079484	vapor
593.75	10.000	2.5114	0.39818	3286.5	3684.7	8.0151	1.7443	2.2199	710.15	0.35841	32.396	0.079621	vapor
594.79	10.000	2.5083	0.39867	3288.3	3687.0	8.0177	1.7450	2.2205	710.55	0.35718	32.438	0.079758	vapor
595.83	10.000	2.5053	0.39916	3290.2	3689.3	8.0204	1.7457	2.2211	710.96	0.35596	32.480	0.079895	vapor
596.87	10.000	2.5022	0.39964	3292.0	3691.6	8.0231	1.7464	2.2218	711.36	0.35475	32.521	0.080032	vapor
597.92	10.000	2.4992	0.40013	3293.8	3693.9	8.0257	1.7471	2.2224	711.77	0.35354	32.563	0.080169	vapor
598.96	10.000	2.4961	0.40062	3295.6	3696.3	8.0284	1.7477	2.2230	712.17	0.35234	32.605	0.080306	vapor
600.00	10.000	2.4931	0.40111	3297.5	3698.6	8.0310	1.7484	2.2237	712.57	0.35115	32.647	0.080443	vapor
601.04	10.000	2.4901	0.40160	3299.3	3700.9	8.0337	1.7491	2.2243	712.97	0.34995	32.688	0.080580	vapor
602.08	10.000	2.4870	0.40208	3301.1	3703.2	8.0363	1.7498	2.2249	713.38	0.34877	32.730	0.080717	vapor
603.12	10.000	2.4840	0.40257	3303.0	3705.5	8.0390	1.7505	2.2256	713.78	0.34759	32.772	0.080855	vapor
604.17	10.000	2.4810	0.40306	3304.8	3707.8	8.0416	1.7512	2.2262	714.18	0.34642	32.813	0.080992	vapor
605.21	10.000	2.4780	0.40355	3306.6	3710.2	8.0443	1.7519	2.2268	714.58	0.34525	32.855	0.081130	vapor
606.25	10.000	2.4750	0.40403	3308.5	3712.5	8.0469	1.7526	2.2275	714.98	0.34408	32.897	0.081267	vapor
607.29	10.000	2.4721	0.40452	3310.3	3714.8	8.0495	1.7533	2.2281	715.38	0.34292	32.938	0.081405	vapor
608.33	10.000	2.4691	0.40501	3312.1	3717.1	8.0522	1.7540	2.2287	715.78	0.34177	32.980	0.081542	vapor
609.37	10.000	2.4661	0.40550	3314.0	3719.4	8.0548	1.7547	2.2294	716.18	0.34062	33.022	0.081680	vapor
610.42	10.000	2.4631	0.40599	3315.8	3721.8	8.0574	1.7554	2.2300	716.58	0.33948	33.063	0.081818	vapor
611.46	10.000	2.4602	0.40647	3317.6	3724.1	8.0601	1.7560	2.2307	716.98	0.33834	33.105	0.081956	vapor
612.50	10.000	2.4572	0.40696	3319.5	3726.4	8.0627	1.7567	2.2313	717.38	0.33721	33.146	0.082094	vapor
613.54	10.000	2.4543	0.40745	3321.3	3728.7	8.0653	1.7574	2.2320	717.78	0.33608	33.188	0.082232	vapor
614.58	10.000	2.4514	0.40794	3323.1	3731.1	8.0679	1.7581	2.2326	718.18	0.33496	33.229	0.082370	vapor
615.62	10.000	2.4484	0.40842	3325.0	3733.4	8.0706	1.7588	2.2332	718.58	0.33385	33.271	0.082508	vapor
616.67	10.000	2.4455	0.40891	3326.8	3735.7	8.0732	1.7595	2.2339	718.97	0.33273	33.312	0.082646	vapor
617.71	10.000	2.4426	0.40940	3328.7	3738.0	8.0758	1.7602	2.2345	719.37	0.33163	33.354	0.082784	vapor
618.75	10.000	2.4397	0.40988	3330.5	3740.4	8.0784	1.7609	2.2352	719.77	0.33052	33.395	0.082922	vapor
619.79	10.000	2.4368	0.41037	3332.3	3742.7	8.0810	1.7616	2.2358	720.17	0.32943	33.437	0.083061	vapor
620.83	10.000	2.4339	0.41086	3334.2	3745.0	8.0836	1.7623	2.2365	720.56	0.32833	33.478	0.083199	vapor
621.87	10.000	2.4310	0.41135	3336.0	3747.4	8.0862	1.7630	2.2371	720.96	0.32725	33.520	0.083338	vapor
622.92	10.000	2.4282	0.41183	3337.9	3749.7	8.0888	1.7637	2.2378	721.35	0.32616	33.561	0.083476	vapor
623.96	10.000	2.4253	0.41232	3339.7	3752.0	8.0914	1.7644	2.2384	721.75	0.32509	33.603	0.083615	vapor
625.00	10.000	2.4224	0.41281	3341.5	3754.4	8.0940	1.7651	2.2391	722.15	0.32401	33.644	0.083753	vapor
626.04	10.000	2.4196	0.41330	3343.4	3756.7	8.0966	1.7658	2.2397	722.54	0.32295	33.685	0.083892	vapor
627.08	10.000	2.4167	0.41378	3345.2	3759.0	8.0992	1.7665	2.2404	722.94	0.32188	33.727	0.084031	vapor
628.12	10.000	2.4139	0.41427	3347.1	3761.4	8.1018	1.7672	2.2410	723.33	0.32082	33.768	0.084170	vapor
629.17	10.000	2.4111	0.41476	3348.9	3763.7	8.1044	1.7679	2.2417	723.72	0.31977	33.810	0.084309	vapor
630.21	10.000	2.4082	0.41524	3350.8	3766.0	8.1070	1.7686	2.2423	724.12	0.31872	33.851	0.084448	vapor
631.25	10.000	2.4054	0.41573	3352.6	3768.4	8.1096	1.7693	2.2430	724.51	0.31768	33.892	0.084587	vapor
632.29	10.000	2.4026	0.41622	3354.5	3770.7	8.1121	1.7700	2.2436	724.91	0.31663	33.934	0.084726	vapor
633.33	10.000	2.3998	0.41671	3356.3	3773.0	8.1147	1.7707	2.2443	725.30	0.31560	33.975	0.084865	vapor
634.37	10.000	2.3970	0.41719	3358.2	3775.4	8.1173	1.7714	2.2449	725.69	0.31457	34.016	0.085004	vapor
635.42	10.000	2.3942	0.41768	3360.0	3777.7	8.1199	1.7721	2.2456	726.08	0.31354	34.057	0.085143	vapor
636.46	10.000	2.3914	0.41817	3361.9	3780.1	8.1225	1.7728	2.2462	726.48	0.31252	34.099	0.085283	vapor
637.50	10.000	2.3886	0.41865	3363.7	3782.4	8.1250	1.7735	2.2469	726.87	0.31150	34.140	0.085422	vapor
638.54	10.000	2.3858	0.41914	3365.6	3784.7	8.1276	1.7742	2.2476	727.26	0.31049	34.181	0.085561	vapor
639.58	10.000	2.3831	0.41963	3367.5	3787.1	8.1302	1.7749	2.2482	727.65	0.30948	34.222	0.085701	vapor
640.62	10.000	2.3803	0.42011	3369.3	3789.4	8.1327	1.7756	2.2489	728.04	0.30848	34.264	0.085840	vapor
641.67	10.000	2.3776	0.42060	3371.2	3791.8	8.1353	1.7763	2.2495	728.43	0.30747	34.305	0.085980	vapor
642.71	10.000	2.3748	0.42109	3373.0	3794.1	8.1378	1.7770	2.2502	728.82	0.30648	34.346	0.086120	vapor
643.75	10.000	2.3721	0.42157	3374.9	3796.5	8.1404	1.7777	2.2509	729.21	0.30549	34.387	0.086259	vapor
644.79	10.000	2.3693	0.42206	3376.7	3798.8	8.1430	1.7784	2.2515	729.60	0.30450	34.428	0.086399	vapor
645.83	10.000	2.3666	0.42255	3378.6	3801.1	8.1455	1.7792	2.2522	729.99	0.30352	34.470	0.086539	vapor
646.87	10.000	2.3639	0.42303	3380.5	3803.5	8.1481	1.7799	2.2528	730.38	0.30254	34.511	0.086679	vapor
647.92	10.000	2.3612	0.42352	3382.3	3805.8	8.1506	1.7806	2.2535	730.77	0.30156	34.552	0.086819	vapor
648.96	10.000	2.3584	0.42401	3384.2	3808.2	8.1532	1.7813	2.2542	731.16	0.30059	34.593	0.086959	vapor
650.00	10.000	2.3557	0.42449	3386.0	3810.5	8.1557	1.7820	2.2548	731.55	0.29963	34.634	0.087099	vapor
